Date,NAV
26-05-2000,127.230003
30-05-2000,131.339996
31-05-2000,131.199997
01-06-2000,133.800003
02-06-2000,136.419998
05-06-2000,135.539993
06-06-2000,134.639999
07-06-2000,135.899994
08-06-2000,135
09-06-2000,134.570007
12-06-2000,133.559998
13-06-2000,135.740005
14-06-2000,135.839996
15-06-2000,136.600006
16-06-2000,135.300003
19-06-2000,137.289993
20-06-2000,136.360001
21-06-2000,136.660004
22-06-2000,134.179993
23-06-2000,132.889999
26-06-2000,134.160004
27-06-2000,133.729996
28-06-2000,134.139999
29-06-2000,133.009995
30-06-2000,134.149994
03-07-2000,135.550003
05-07-2000,133.440002
06-07-2000,134.429993
07-07-2000,136.479996
10-07-2000,136.179993
11-07-2000,136.660004
12-07-2000,137.779999
13-07-2000,138.050003
14-07-2000,139.350006
17-07-2000,139.399994
18-07-2000,137.860001
19-07-2000,136.779999
20-07-2000,138.039993
21-07-2000,136.639999
24-07-2000,135.179993
25-07-2000,136.110001
26-07-2000,134.100006
27-07-2000,133.869995
28-07-2000,131.139999
31-07-2000,132.149994
01-08-2000,132.820007
02-08-2000,132.889999
03-08-2000,134.179993
04-08-2000,135.149994
07-08-2000,136.669998
08-08-2000,137
09-08-2000,136.100006
10-08-2000,134.949997
11-08-2000,136.029999
14-08-2000,137.850006
15-08-2000,137.199997
16-08-2000,136.789993
17-08-2000,138.289993
18-08-2000,137.899994
21-08-2000,138.610001
22-08-2000,138.479996
23-08-2000,139.210007
24-08-2000,139.419998
25-08-2000,139.259995
28-08-2000,139.970001
29-08-2000,139.580002
30-08-2000,138.949997
31-08-2000,140.330002
01-09-2000,140.619995
05-09-2000,139.350006
06-09-2000,138
07-09-2000,138.949997
08-09-2000,138.199997
11-09-2000,137.720001
12-09-2000,137.050003
13-09-2000,137.350006
14-09-2000,136.979996
15-09-2000,135.589996
18-09-2000,133.619995
19-09-2000,135.039993
20-09-2000,134.25
21-09-2000,134.039993
22-09-2000,133.690002
25-09-2000,132.789993
26-09-2000,131.699997
27-09-2000,131.660004
28-09-2000,134.589996
29-09-2000,132.589996
02-10-2000,132.559998
03-10-2000,131.669998
04-10-2000,132.410004
05-10-2000,132.610001
06-10-2000,130.089996
09-10-2000,129.440002
10-10-2000,128.059998
11-10-2000,126
12-10-2000,122.790001
13-10-2000,126.879997
16-10-2000,126.919998
17-10-2000,124.650002
18-10-2000,123.93
19-10-2000,128.229996
20-10-2000,128.990005
23-10-2000,128.880005
24-10-2000,129.100006
25-10-2000,126.040001
26-10-2000,126
27-10-2000,127.400002
30-10-2000,129.179993
31-10-2000,132.020004
01-11-2000,131.279999
02-11-2000,131.940002
03-11-2000,131.800003
06-11-2000,132.309998
07-11-2000,132.279999
08-11-2000,130.210007
09-11-2000,129.380005
10-11-2000,126.230003
13-11-2000,124.879997
14-11-2000,127.82
15-11-2000,128.470001
16-11-2000,126.849998
17-11-2000,126.440002
20-11-2000,124.120003
21-11-2000,124.559998
22-11-2000,122.260002
24-11-2000,124.059998
27-11-2000,124.720001
28-11-2000,123.540001
29-11-2000,124.110001
30-11-2000,121.620003
01-12-2000,121.639999
04-12-2000,122.550003
05-12-2000,127.32
06-12-2000,125.019997
07-12-2000,124.300003
08-12-2000,126.739998
11-12-2000,127.720001
12-12-2000,126.889999
13-12-2000,125.879997
14-12-2000,124.110001
15-12-2000,121.449997
18-12-2000,122.43
19-12-2000,120.849998
20-12-2000,117.07
21-12-2000,118
22-12-2000,120.519997
26-12-2000,121.370003
27-12-2000,122.660004
28-12-2000,123.150002
29-12-2000,121.860001
02-01-2001,118.440002
03-01-2001,124.400002
04-01-2001,123.089996
05-01-2001,119.860001
08-01-2001,119.660004
09-01-2001,120.110001
10-01-2001,121.269997
11-01-2001,122.529999
12-01-2001,121.75
16-01-2001,122.510002
17-01-2001,122.779999
18-01-2001,124.489998
19-01-2001,123.989998
22-01-2001,124.019997
23-01-2001,125.639999
24-01-2001,126
25-01-2001,125.370003
26-01-2001,125.139999
29-01-2001,126
30-01-2001,126.879997
31-01-2001,126.18
01-02-2001,126.879997
02-02-2001,124.660004
05-02-2001,125.110001
06-02-2001,124.93
07-02-2001,123.900002
08-02-2001,123.129997
09-02-2001,121.480003
12-02-2001,122.910004
13-02-2001,121.860001
14-02-2001,121.620003
15-02-2001,122.620003
16-02-2001,120.300003
20-02-2001,118.209999
21-02-2001,116.029999
22-02-2001,115.809998
23-02-2001,115.169998
26-02-2001,117.18
27-02-2001,116.290001
28-02-2001,114.650002
01-03-2001,114.769997
02-03-2001,114.120003
05-03-2001,114.800003
06-03-2001,115.949997
07-03-2001,116.709999
08-03-2001,116.989998
09-03-2001,114.089996
12-03-2001,109.160004
13-03-2001,110.800003
14-03-2001,107.940002
15-03-2001,108.580002
16-03-2001,106.160004
19-03-2001,108.029999
20-03-2001,105.43
21-03-2001,103.540001
22-03-2001,103.120003
23-03-2001,105.18
26-03-2001,106.360001
27-03-2001,109.080002
28-03-2001,106.43
29-03-2001,105.940002
30-03-2001,107.07
02-04-2001,105.739998
03-04-2001,102.099998
04-04-2001,101.830002
05-04-2001,106.279999
06-04-2001,104.18
09-04-2001,105.019997
10-04-2001,107.870003
11-04-2001,107.639999
12-04-2001,109.269997
16-04-2001,108.910004
17-04-2001,110.029999
18-04-2001,114.32
19-04-2001,115.75
20-04-2001,114.760002
23-04-2001,113.040001
24-04-2001,111.669998
25-04-2001,113.449997
26-04-2001,114
27-04-2001,115.709999
30-04-2001,115.389999
01-05-2001,116.949997
02-05-2001,117.050003
03-05-2001,115.330002
04-05-2001,117
07-05-2001,116.709999
08-05-2001,116.5
09-05-2001,115.989998
10-05-2001,115.980003
11-05-2001,115.110001
14-05-2001,115.419998
15-05-2001,115.470001
16-05-2001,118.769997
17-05-2001,119.089996
18-05-2001,119.43
21-05-2001,121.360001
22-05-2001,121.040001
23-05-2001,119.169998
24-05-2001,119.550003
25-05-2001,118.139999
29-05-2001,117.220001
30-05-2001,115.419998
31-05-2001,116.139999
01-06-2001,116.589996
04-06-2001,117.190002
05-06-2001,118.709999
06-06-2001,117.470001
07-06-2001,118.120003
08-06-2001,117.010002
11-06-2001,116.029999
12-06-2001,116.160004
13-06-2001,114.870003
14-06-2001,112.860001
15-06-2001,112.349998
18-06-2001,111.809998
19-06-2001,112.190002
20-06-2001,113.169998
21-06-2001,114.449997
22-06-2001,113.089996
25-06-2001,112.470001
26-06-2001,112.300003
27-06-2001,111.790001
28-06-2001,113.18
29-06-2001,113.019997
02-07-2001,114.150002
03-07-2001,113.959999
05-07-2001,112.580002
06-07-2001,109.949997
09-07-2001,110.709999
10-07-2001,109.129997
11-07-2001,109.010002
12-07-2001,111.589996
13-07-2001,112.290001
16-07-2001,111.07
17-07-2001,112.18
18-07-2001,111.559998
19-07-2001,112.239998
20-07-2001,111.849998
23-07-2001,110.010002
24-07-2001,108.230003
25-07-2001,109.959999
26-07-2001,111.099998
27-07-2001,111.389999
30-07-2001,111.269997
31-07-2001,111.889999
01-08-2001,112.339996
02-08-2001,112.800003
03-08-2001,112.209999
06-08-2001,110.940002
07-08-2001,111.300003
08-08-2001,109.389999
09-08-2001,109.400002
10-08-2001,110.019997
13-08-2001,110.139999
14-08-2001,109.720001
15-08-2001,108.940002
16-08-2001,109.269997
17-08-2001,107.459999
20-08-2001,108.330002
21-08-2001,107.019997
22-08-2001,107.769997
23-08-2001,107.480003
24-08-2001,109.589996
27-08-2001,109.059998
28-08-2001,107.43
29-08-2001,106.25
30-08-2001,104.449997
31-08-2001,104.870003
04-09-2001,104.809998
05-09-2001,104.720001
06-09-2001,102.379997
07-09-2001,100.470001
10-09-2001,101.099998
17-09-2001,96.150002
18-09-2001,95.589996
19-09-2001,94.050003
20-09-2001,91.129997
21-09-2001,89.080002
24-09-2001,92.550003
25-09-2001,93.360001
26-09-2001,92.910004
27-09-2001,93.980003
28-09-2001,96.040001
01-10-2001,95.82
02-10-2001,97
03-10-2001,98.949997
04-10-2001,98.709999
05-10-2001,98.879997
08-10-2001,98.059998
09-10-2001,97.540001
10-10-2001,99.790001
11-10-2001,101.309998
12-10-2001,100.779999
15-10-2001,100.620003
16-10-2001,101.32
17-10-2001,99.440002
18-10-2001,98.660004
19-10-2001,99.099998
22-10-2001,100.620003
23-10-2001,100.150002
24-10-2001,100.18
25-10-2001,101.559998
26-10-2001,101.980003
29-10-2001,99.550003
30-10-2001,97.849998
31-10-2001,97.860001
01-11-2001,100.120003
02-11-2001,100.410004
05-11-2001,101.849998
06-11-2001,103.330002
07-11-2001,103.080002
08-11-2001,103.339996
09-11-2001,103.510002
12-11-2001,103.32
13-11-2001,105.260002
14-11-2001,105.480003
15-11-2001,105.57
16-11-2001,105.25
19-11-2001,106.389999
20-11-2001,105.620003
21-11-2001,105.099998
23-11-2001,106.330002
26-11-2001,106.980003
27-11-2001,106.260002
28-11-2001,104.339996
29-11-2001,105.43
30-11-2001,105.349998
03-12-2001,104.470001
04-12-2001,105.849998
05-12-2001,108.25
06-12-2001,107.949997
07-12-2001,107.139999
10-12-2001,105.440002
11-12-2001,105.139999
12-12-2001,105.190002
13-12-2001,103.550003
14-12-2001,103.900002
17-12-2001,104.940002
18-12-2001,105.739998
19-12-2001,106.360001
20-12-2001,105.480003
21-12-2001,105.940002
24-12-2001,105.919998
26-12-2001,106.360001
27-12-2001,107.099998
28-12-2001,107.080002
31-12-2001,105.889999
02-01-2002,106.510002
03-01-2002,107.489998
04-01-2002,108.160004
07-01-2002,107.449997
08-01-2002,107.099998
09-01-2002,106.589996
10-01-2002,106.720001
11-01-2002,105.709999
14-01-2002,105.050003
15-01-2002,105.769997
16-01-2002,104.050003
17-01-2002,105.099998
18-01-2002,104.059998
22-01-2002,103.290001
23-01-2002,104.110001
24-01-2002,104.480003
25-01-2002,104.580002
28-01-2002,104.559998
29-01-2002,101.580002
30-01-2002,102.790001
31-01-2002,104.330002
01-02-2002,103.589996
04-02-2002,101.029999
05-02-2002,100.620003
06-02-2002,100.029999
07-02-2002,99.739998
08-02-2002,101.230003
11-02-2002,102.68
12-02-2002,102.269997
13-02-2002,103.32
14-02-2002,103.139999
15-02-2002,102.010002
19-02-2002,100.080002
20-02-2002,101.440002
21-02-2002,99.870003
22-02-2002,100.690002
25-02-2002,102.5
26-02-2002,102.5
27-02-2002,102.589996
28-02-2002,102.309998
01-03-2002,104.620003
04-03-2002,106.660004
05-03-2002,105.949997
06-03-2002,107.510002
07-03-2002,107.029999
08-03-2002,107.650002
11-03-2002,108.019997
12-03-2002,107.769997
13-03-2002,106.739998
14-03-2002,106.639999
15-03-2002,107.849998
18-03-2002,107.800003
19-03-2002,108.239998
20-03-2002,106.540001
21-03-2002,106.699997
22-03-2002,105.959999
25-03-2002,104.400002
26-03-2002,105.029999
27-03-2002,105.589996
28-03-2002,105.849998
01-04-2002,105.769997
02-04-2002,104.870003
03-04-2002,103.839996
04-04-2002,103.919998
05-04-2002,103.589996
08-04-2002,103.849998
09-04-2002,103.169998
10-04-2002,104.339996
11-04-2002,101.870003
12-04-2002,102.550003
15-04-2002,101.769997
16-04-2002,104.150002
17-04-2002,103.940002
18-04-2002,103.790001
19-04-2002,103.860001
22-04-2002,102.260002
23-04-2002,101.629997
24-04-2002,100.900002
25-04-2002,100.75
26-04-2002,99.360001
29-04-2002,98.360001
30-04-2002,99.419998
01-05-2002,100.309998
02-05-2002,100.139999
03-05-2002,99.120003
06-05-2002,97.199997
07-05-2002,96.910004
08-05-2002,100.559998
09-05-2002,99.110001
10-05-2002,97.449997
13-05-2002,99.269997
14-05-2002,101.370003
15-05-2002,100.830002
16-05-2002,101.489998
17-05-2002,102.290001
20-05-2002,100.93
21-05-2002,99.82
22-05-2002,100.389999
23-05-2002,101.419998
24-05-2002,100.190002
28-05-2002,99.330002
29-05-2002,98.709999
30-05-2002,98.440002
31-05-2002,98.669998
03-06-2002,96.220001
04-06-2002,96.220001
05-06-2002,97.110001
06-06-2002,95.190002
07-06-2002,95.040001
10-06-2002,95.339996
11-06-2002,93.75
12-06-2002,94.379997
13-06-2002,93.400002
14-06-2002,93.190002
17-06-2002,95.860001
18-06-2002,95.949997
19-06-2002,94.370003
20-06-2002,93.099998
21-06-2002,91.220001
24-06-2002,91.550003
25-06-2002,90.019997
26-06-2002,89.82
27-06-2002,91.410004
28-06-2002,91.330002
01-07-2002,89.370003
02-07-2002,87.489998
03-07-2002,88.040001
05-07-2002,91.279999
08-07-2002,90.190002
09-07-2002,87.959999
10-07-2002,84.980003
11-07-2002,85.620003
12-07-2002,85.059998
15-07-2002,84.75
16-07-2002,83.190002
17-07-2002,83.660004
18-07-2002,81.410004
19-07-2002,78.339996
22-07-2002,75.769997
23-07-2002,73.730003
24-07-2002,77.959999
25-07-2002,77.510002
26-07-2002,78.82
29-07-2002,83.089996
30-07-2002,83.449997
31-07-2002,84.279999
01-08-2002,81.800003
02-08-2002,79.910004
05-08-2002,77.169998
06-08-2002,79.480003
07-08-2002,81.089996
08-08-2002,83.739998
09-08-2002,84.050003
12-08-2002,83.610001
13-08-2002,81.809998
14-08-2002,85.099998
15-08-2002,86.089996
16-08-2002,85.959999
19-08-2002,87.989998
20-08-2002,86.769997
21-08-2002,87.879997
22-08-2002,89.120003
23-08-2002,87.099998
26-08-2002,87.760002
27-08-2002,86.540001
28-08-2002,84.980003
29-08-2002,84.980003
30-08-2002,84.830002
03-09-2002,81.309998
04-09-2002,82.760002
05-09-2002,81.440002
06-09-2002,82.809998
09-09-2002,83.650002
10-09-2002,84.269997
11-09-2002,84.260002
12-09-2002,82.199997
13-09-2002,82.470001
16-09-2002,82.589996
17-09-2002,80.959999
18-09-2002,80.580002
19-09-2002,78.169998
20-09-2002,78.360001
23-09-2002,77.279999
24-09-2002,75.940002
25-09-2002,77.849998
26-09-2002,79.279999
27-09-2002,76.370003
30-09-2002,75.260002
01-10-2002,78.269997
02-10-2002,76.440002
03-10-2002,75.610001
04-10-2002,73.919998
07-10-2002,72.5
08-10-2002,73.760002
09-10-2002,71.75
10-10-2002,74.269997
11-10-2002,77.169998
14-10-2002,77.730003
15-10-2002,81.410004
16-10-2002,79.459999
17-10-2002,81.230003
18-10-2002,81.709999
21-10-2002,83.120003
22-10-2002,82.239998
23-10-2002,82.790001
24-10-2002,81.529999
25-10-2002,82.93
28-10-2002,82.239998
29-10-2002,81.510002
30-10-2002,82.309998
31-10-2002,81.870003
01-11-2002,83.269997
04-11-2002,83.949997
05-11-2002,84.610001
06-11-2002,85.400002
07-11-2002,83.470001
08-11-2002,82.739998
11-11-2002,81.019997
12-11-2002,81.650002
13-11-2002,81.639999
14-11-2002,83.660004
15-11-2002,84.18
18-11-2002,83.309998
19-11-2002,82.980003
20-11-2002,84.599998
21-11-2002,86.419998
22-11-2002,86.120003
25-11-2002,86.330002
26-11-2002,84.540001
27-11-2002,86.910004
29-11-2002,86.910004
02-12-2002,86.519997
03-12-2002,85.239998
04-12-2002,84.980003
05-12-2002,83.959999
06-12-2002,84.489998
09-12-2002,82.610001
10-12-2002,83.769997
11-12-2002,83.830002
12-12-2002,83.519997
13-12-2002,82.400002
16-12-2002,84.339996
17-12-2002,83.669998
18-12-2002,82.559998
19-12-2002,81.949997
20-12-2002,83.010002
23-12-2002,83.160004
24-12-2002,82.699997
26-12-2002,82.449997
27-12-2002,80.730003
30-12-2002,81.099998
31-12-2002,81.150002
02-01-2003,83.860001
03-01-2003,83.82
06-01-2003,85.699997
07-01-2003,85.139999
08-01-2003,83.970001
09-01-2003,85.599998
10-01-2003,85.599998
13-01-2003,85.480003
14-01-2003,85.980003
15-01-2003,84.75
16-01-2003,84.419998
17-01-2003,83.239998
21-01-2003,81.93
22-01-2003,81.080002
23-01-2003,81.910004
24-01-2003,79.510002
27-01-2003,78.230003
28-01-2003,79.25
29-01-2003,79.800003
30-01-2003,77.989998
31-01-2003,79.019997
03-02-2003,79.440002
04-02-2003,78.330002
05-02-2003,77.919998
06-02-2003,77.440002
07-02-2003,76.650002
10-02-2003,77.239998
11-02-2003,76.610001
12-02-2003,75.669998
13-02-2003,75.559998
14-02-2003,77.18
18-02-2003,78.690002
19-02-2003,78.139999
20-02-2003,77.410004
21-02-2003,78.43
24-02-2003,76.989998
25-02-2003,77.540001
26-02-2003,76.550003
27-02-2003,77.459999
28-02-2003,77.82
03-03-2003,77.239998
04-03-2003,76.050003
05-03-2003,76.800003
06-03-2003,76.089996
07-03-2003,76.720001
10-03-2003,74.739998
11-03-2003,74.120003
12-03-2003,74.470001
13-03-2003,77.040001
14-03-2003,77.160004
17-03-2003,79.900002
18-03-2003,80.239998
19-03-2003,80.940002
20-03-2003,81.099998
21-03-2003,82.959999
24-03-2003,80.040001
25-03-2003,81.010002
26-03-2003,80.57
27-03-2003,80.449997
28-03-2003,79.690002
31-03-2003,78.269997
01-04-2003,79.25
02-04-2003,81.330002
03-04-2003,80.919998
04-04-2003,81.139999
07-04-2003,81.239998
08-04-2003,81.120003
09-04-2003,80
10-04-2003,80.510002
11-04-2003,80.209999
14-04-2003,81.779999
15-04-2003,82.300003
16-04-2003,81.290001
17-04-2003,82.550003
21-04-2003,82.410004
22-04-2003,84.190002
23-04-2003,84.900002
24-04-2003,84.199997
25-04-2003,83.040001
28-04-2003,84.529999
29-04-2003,84.809998
30-04-2003,84.730003
01-05-2003,84.690002
02-05-2003,85.959999
05-05-2003,85.639999
06-05-2003,86.370003
07-05-2003,85.940002
08-05-2003,85.080002
09-05-2003,86.309998
12-05-2003,87.389999
13-05-2003,87.150002
14-05-2003,86.889999
15-05-2003,87.580002
16-05-2003,87.370003
19-05-2003,85.199997
20-05-2003,85.099998
21-05-2003,85.449997
22-05-2003,86.230003
23-05-2003,86.349998
27-05-2003,88.040001
28-05-2003,88.220001
29-05-2003,87.889999
30-05-2003,89.190002
02-06-2003,89.510002
03-06-2003,89.93
04-06-2003,91.309998
05-06-2003,91.68
06-06-2003,91.459999
09-06-2003,90.370003
10-06-2003,91.190002
11-06-2003,92.389999
12-06-2003,92.489998
13-06-2003,91.580002
16-06-2003,93.620003
17-06-2003,93.709999
18-06-2003,93.57
19-06-2003,92.150002
20-06-2003,91.940002
23-06-2003,90.639999
24-06-2003,90.809998
25-06-2003,90.059998
26-06-2003,91.059998
27-06-2003,90.169998
30-06-2003,90.019997
01-07-2003,90.75
02-07-2003,91.809998
03-07-2003,91.07
07-07-2003,92.800003
08-07-2003,93.139999
09-07-2003,92.629997
10-07-2003,91.379997
11-07-2003,92.260002
14-07-2003,92.790001
15-07-2003,92.470001
16-07-2003,91.889999
17-07-2003,90.75
18-07-2003,91.82
21-07-2003,90.480003
22-07-2003,91.339996
23-07-2003,91.389999
24-07-2003,90.739998
25-07-2003,92.32
28-07-2003,92.120003
29-07-2003,91.459999
30-07-2003,91.309998
31-07-2003,91.589996
01-08-2003,90.650002
04-08-2003,90.900002
05-08-2003,89.290001
06-08-2003,89.459999
07-08-2003,90.120003
08-08-2003,90.440002
11-08-2003,90.739998
12-08-2003,91.639999
13-08-2003,91.089996
14-08-2003,91.690002
15-08-2003,91.720001
18-08-2003,92.559998
19-08-2003,92.800003
20-08-2003,92.620003
21-08-2003,92.900002
22-08-2003,91.949997
25-08-2003,92.010002
26-08-2003,92.290001
27-08-2003,92.309998
28-08-2003,92.879997
29-08-2003,93.360001
02-09-2003,94.660004
03-09-2003,95.080002
04-09-2003,95.239998
05-09-2003,94.629997
08-09-2003,95.589996
09-09-2003,94.800003
10-09-2003,93.68
11-09-2003,94.209999
12-09-2003,94.419998
15-09-2003,94.059998
16-09-2003,95.410004
17-09-2003,95.099998
18-09-2003,96.360001
19-09-2003,96.059998
22-09-2003,94.809998
23-09-2003,95.389999
24-09-2003,93.57
25-09-2003,93.019997
26-09-2003,92.080002
29-09-2003,92.980003
30-09-2003,92
01-10-2003,94.059998
02-10-2003,94.260002
03-10-2003,95.150002
06-10-2003,95.559998
07-10-2003,96.019997
08-10-2003,95.550003
09-10-2003,96
10-10-2003,95.949997
13-10-2003,96.620003
14-10-2003,97
15-10-2003,96.769997
16-10-2003,97.080002
17-10-2003,96.080002
20-10-2003,96.580002
21-10-2003,96.699997
22-10-2003,95.260002
23-10-2003,95.580002
24-10-2003,95.129997
27-10-2003,95.330002
28-10-2003,96.779999
29-10-2003,96.919998
30-10-2003,96.839996
31-10-2003,97.190002
03-11-2003,97.949997
04-11-2003,97.419998
05-11-2003,97.309998
06-11-2003,97.889999
07-11-2003,97.459999
10-11-2003,96.900002
11-11-2003,96.849998
12-11-2003,98
13-11-2003,97.980003
14-11-2003,97.25
17-11-2003,96.629997
18-11-2003,95.760002
19-11-2003,96.529999
20-11-2003,95.720001
21-11-2003,95.879997
24-11-2003,97.43
25-11-2003,97.610001
26-11-2003,98.050003
28-11-2003,98.029999
01-12-2003,99.129997
02-12-2003,98.809998
03-12-2003,98.660004
04-12-2003,99.129997
05-12-2003,98.370003
08-12-2003,99.099998
09-12-2003,98.25
10-12-2003,98.160004
11-12-2003,99.300003
12-12-2003,99.57
15-12-2003,99.010002
16-12-2003,99.669998
17-12-2003,99.800003
18-12-2003,100.989998
19-12-2003,100.949997
22-12-2003,101.339996
23-12-2003,101.629997
24-12-2003,101.449997
26-12-2003,101.150002
29-12-2003,102.440002
30-12-2003,102.459999
31-12-2003,102.669998
02-01-2004,102.360001
05-01-2004,103.629997
06-01-2004,103.769997
07-01-2004,104.040001
08-01-2004,104.559998
09-01-2004,103.629997
12-01-2004,104.129997
13-01-2004,103.580002
14-01-2004,104.440002
15-01-2004,104.580002
16-01-2004,105.300003
20-01-2004,105.199997
21-01-2004,106.019997
22-01-2004,105.690002
23-01-2004,105.470001
26-01-2004,106.739998
27-01-2004,105.690002
28-01-2004,104.269997
29-01-2004,104.82
30-01-2004,104.540001
02-02-2004,104.919998
03-02-2004,104.989998
04-02-2004,104.129997
05-02-2004,104.330002
06-02-2004,105.639999
09-02-2004,105.389999
10-02-2004,105.919998
11-02-2004,107.089996
12-02-2004,106.57
13-02-2004,106
17-02-2004,107.029999
18-02-2004,106.57
19-02-2004,106.129997
20-02-2004,105.860001
23-02-2004,105.57
24-02-2004,105.400002
25-02-2004,105.830002
26-02-2004,105.980003
27-02-2004,105.980003
01-03-2004,107.010002
02-03-2004,106.370003
03-03-2004,106.580002
04-03-2004,106.940002
05-03-2004,107.120003
08-03-2004,106.230003
09-03-2004,105.620003
10-03-2004,104.080002
11-03-2004,102.529999
12-03-2004,103.809998
15-03-2004,102.32
16-03-2004,102.889999
17-03-2004,104.120003
18-03-2004,103.989998
19-03-2004,102.82
22-03-2004,101.489998
23-03-2004,101.349998
24-03-2004,101.110001
25-03-2004,102.769997
26-03-2004,102.300003
29-03-2004,103.660004
30-03-2004,104.080002
31-03-2004,104.010002
01-04-2004,104.559998
02-04-2004,105.459999
05-04-2004,106.269997
06-04-2004,106.080002
07-04-2004,105.379997
08-04-2004,105.269997
12-04-2004,105.809998
13-04-2004,104.360001
14-04-2004,104.25
15-04-2004,104.309998
16-04-2004,104.839996
19-04-2004,104.949997
20-04-2004,103.309998
21-04-2004,103.870003
22-04-2004,105.339996
23-04-2004,105.410004
26-04-2004,104.93
27-04-2004,105.169998
28-04-2004,103.739998
29-04-2004,102.980003
30-04-2004,102.370003
03-05-2004,103.309998
04-05-2004,103.5
05-05-2004,103.699997
06-05-2004,103.010002
07-05-2004,101.599998
10-05-2004,100.529999
11-05-2004,101.32
12-05-2004,101.519997
13-05-2004,101.459999
14-05-2004,101.389999
17-05-2004,100.330002
18-05-2004,101.019997
19-05-2004,100.769997
20-05-2004,100.82
21-05-2004,101.230003
24-05-2004,101.400002
25-05-2004,103.029999
26-05-2004,103.220001
27-05-2004,103.82
28-05-2004,103.760002
01-06-2004,103.809998
02-06-2004,104.190002
03-06-2004,103.419998
04-06-2004,103.970001
07-06-2004,105.639999
08-06-2004,105.800003
09-06-2004,104.800003
10-06-2004,105.279999
14-06-2004,104.269997
15-06-2004,104.889999
16-06-2004,105.040001
17-06-2004,104.900002
18-06-2004,105.169998
21-06-2004,104.739998
22-06-2004,105.120003
23-06-2004,106.010002
24-06-2004,105.709999
25-06-2004,104.779999
28-06-2004,104.709999
29-06-2004,104.980003
30-06-2004,105.410004
01-07-2004,104.330002
02-07-2004,104
06-07-2004,103.150002
07-07-2004,103.370003
08-07-2004,102.529999
09-07-2004,102.870003
12-07-2004,103.019997
13-07-2004,103.089996
14-07-2004,102.760002
15-07-2004,102.309998
16-07-2004,101.830002
19-07-2004,101.779999
20-07-2004,102.5
21-07-2004,101.139999
22-07-2004,101.410004
23-07-2004,100.43
26-07-2004,100.230003
27-07-2004,101.230003
28-07-2004,101.300003
29-07-2004,101.800003
30-07-2004,101.919998
02-08-2004,102.370003
03-08-2004,101.730003
04-08-2004,101.650002
05-08-2004,99.989998
06-08-2004,98.449997
09-08-2004,98.559998
10-08-2004,99.839996
11-08-2004,99.599998
12-08-2004,98.440002
13-08-2004,98.589996
16-08-2004,99.940002
17-08-2004,100.169998
18-08-2004,101.43
19-08-2004,101.07
20-08-2004,101.730003
23-08-2004,101.489998
24-08-2004,101.540001
25-08-2004,102.360001
26-08-2004,102.370003
27-08-2004,102.629997
30-08-2004,101.839996
31-08-2004,102.309998
01-09-2004,102.5
02-09-2004,103.650002
03-09-2004,103.220001
07-09-2004,103.93
08-09-2004,103.480003
09-09-2004,103.68
10-09-2004,104.190002
13-09-2004,104.400002
14-09-2004,104.629997
15-09-2004,103.889999
16-09-2004,104.18
17-09-2004,104.650002
20-09-2004,104.059998
21-09-2004,104.720001
22-09-2004,103.260002
23-09-2004,102.800003
24-09-2004,102.550003
27-09-2004,101.949997
28-09-2004,102.57
29-09-2004,103.010002
30-09-2004,102.989998
01-10-2004,104.559998
04-10-2004,104.910004
05-10-2004,104.839996
06-10-2004,105.580002
07-10-2004,104.529999
08-10-2004,103.739998
11-10-2004,103.949997
12-10-2004,103.720001
13-10-2004,102.970001
14-10-2004,102.010002
15-10-2004,102.459999
18-10-2004,103
19-10-2004,102
20-10-2004,102.050003
21-10-2004,102.32
22-10-2004,101.32
25-10-2004,101.230003
26-10-2004,102.739998
27-10-2004,104.080002
28-10-2004,104.300003
29-10-2004,104.550003
01-11-2004,104.580002
02-11-2004,104.589996
03-11-2004,105.779999
04-11-2004,107.489998
05-11-2004,107.910004
08-11-2004,107.800003
09-11-2004,107.760002
10-11-2004,107.68
11-11-2004,108.650002
12-11-2004,109.650002
15-11-2004,109.629997
16-11-2004,108.870003
17-11-2004,109.480003
18-11-2004,109.629997
19-11-2004,108.410004
22-11-2004,109.050003
23-11-2004,109.029999
24-11-2004,109.480003
26-11-2004,109.580002
29-11-2004,109.209999
30-11-2004,108.779999
01-12-2004,110.43
02-12-2004,110.339996
03-12-2004,110.419998
06-12-2004,110.330002
07-12-2004,109.120003
08-12-2004,109.669998
09-12-2004,110.269997
10-12-2004,110.160004
13-12-2004,111.160004
14-12-2004,111.589996
15-12-2004,111.82
16-12-2004,111.589996
17-12-2004,110.760002
20-12-2004,110.809998
21-12-2004,111.809998
22-12-2004,112.230003
23-12-2004,111.449997
27-12-2004,110.970001
28-12-2004,111.769997
29-12-2004,111.779999
30-12-2004,111.790001
31-12-2004,111.639999
03-01-2005,110.730003
04-01-2005,109.449997
05-01-2005,109.059998
06-01-2005,109.470001
07-01-2005,109.309998
10-01-2005,109.690002
11-01-2005,109.029999
12-01-2005,109.470001
13-01-2005,108.529999
14-01-2005,109.18
18-01-2005,110.230003
19-01-2005,109.190002
20-01-2005,108.349998
21-01-2005,107.650002
24-01-2005,107.269997
25-01-2005,107.699997
26-01-2005,108.230003
27-01-2005,108.279999
28-01-2005,107.989998
31-01-2005,108.900002
01-02-2005,109.650002
02-02-2005,110.019997
03-02-2005,109.739998
04-02-2005,110.959999
